filename,label,class_id,text,normalized_cx,normalized_cy,normalized_w,normalized_h,source_url,source_width,source_height
text_0ab72d11b8.png,text,9,>,0.299609,0.622564,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_5c640756fc.png,text,9,/label,0.386615,0.622564,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_61dd53304f.png,text,9,<,0.370156,0.622564,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_47f37c1070.png,text,9,>,0.403073,0.622564,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_749c8dc1ff.png,text,9,br,0.414844,0.622564,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_005292fc17.png,text,9,<,0.407786,0.622564,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_76d7656a46.png,text,9,>,0.421901,0.622564,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ca76a53582.png,text,9,input,0.351354,0.625404,0.305729,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6d998121af.png,text,9,<,0.200833,0.625404,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_08e55c6222.png,text,9,type id name value,0.363125,0.625404,0.272812,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_3b901a38a4.png,text,9,"=""checkbox""",0.276094,0.625404,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d56f924f6c.png,text,9,"=""vehicle2""",0.341927,0.625404,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d34906b5aa.png,text,9,"=""vehicle2""",0.417187,0.625404,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d7fae8fe11.png,text,9,"=""Car""",0.485417,0.625404,0.028229,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e345054893.png,text,9,>,0.501875,0.625404,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6f3ddfa74d.png,text,9,label,0.250234,0.628243,0.10349,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_f85920c451.png,text,9,<,0.200833,0.628243,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_3fafc617c7.png,text,9,for,0.261979,0.628243,0.070573,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_31a426b5c4.png,text,9,"=""vehicle2""",0.27138,0.628243,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_24dfa8ab97.png,text,9,>,0.299609,0.628243,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e8bb0ae547.png,text,9,/label,0.381927,0.628243,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_f5cad6053c.png,text,9,<,0.365469,0.628243,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_55b110110b.png,text,9,>,0.398385,0.628243,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_0383d45e42.png,text,9,br,0.41013,0.628243,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_46d3833106.png,text,9,<,0.403073,0.628243,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_5e93e6a44a.png,text,9,>,0.417187,0.628243,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2af42a58af.png,text,9,input,0.353698,0.631083,0.310469,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2ad74b0b2f.png,text,9,<,0.200833,0.631083,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a6017c6d2b.png,text,9,type id name value,0.365469,0.631083,0.2775,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_4c82bc86ad.png,text,9,"=""checkbox""",0.276094,0.631083,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_5634ce1ee5.png,text,9,"=""vehicle3""",0.341927,0.631083,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a8b769f7b0.png,text,9,"=""vehicle3""",0.417187,0.631083,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_63b5fb760e.png,text,9,"=""Boat""",0.48776,0.631083,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_c907668f93.png,text,9,>,0.506563,0.631083,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_11cc515057.png,text,9,label,0.250234,0.633922,0.10349,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_c48e6a5ec0.png,text,9,<,0.200833,0.633922,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_25a6162d37.png,text,9,for,0.261979,0.633922,0.070573,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_78abe3db56.png,text,9,"=""vehicle3""",0.27138,0.633922,0.051719,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ed023ee440.png,text,9,>,0.299609,0.633922,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e2e2601b6c.png,text,9,/label,0.386615,0.633922,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_c6d91b595e.png,text,9,<,0.370156,0.633922,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e8a97361f4.png,text,9,>,0.403073,0.633922,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_1922375202.png,text,9,/form,0.205521,0.636762,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_b930289497.png,text,9,<,0.191406,0.636762,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ea33fe5eeb.png,text,9,>,0.219635,0.636762,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_7d0aad488a.png,link,1,Try it Yourself »,0.218958,0.643608,0.076458,0.004732,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_1e074aba63.png,text,9,This is how the HTML code above will be displayed in a browser:,0.47651,0.653546,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
input_checkbox_26c21a9932.png,input_checkbox,3,Bike,0.184115,0.658809,0.006771,0.001641,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_900df241c5.png,text,9,I have a bike,0.213464,0.658935,0.04724,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
input_checkbox_3a9cf36ded.png,input_checkbox,3,Car,0.184115,0.661837,0.006771,0.001641,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_1952fffa18.png,text,9,I have a car,0.211615,0.661964,0.043542,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
input_checkbox_25e30ec43d.png,input_checkbox,3,Boat,0.184115,0.664866,0.006771,0.001641,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_beecfb1bee.png,text,9,I have a boat,0.213932,0.664992,0.048177,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
heading_39decc1aa8.png,heading,8,The Submit Button,0.47651,0.674773,0.591562,0.006058,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_488f3ebf51.png,text,9,The defines a button for submitting the form data to a form-handler.,0.47651,0.681739,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_4fd18ff62f.png,text,9,"<input type=""submit"">",0.252161,0.681676,0.109531,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e3202807cc.png,text,9,The form-handler is typically a file on the server with a script for processing input data.,0.47651,0.687191,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d8a5c8c4e2.png,text,9,The form-handler is specified in the form's attribute.,0.47651,0.692643,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d5d5f6b739.png,text,9,action,0.355052,0.69258,0.034271,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
heading_2a0a703436.png,heading,8,Example,0.47651,0.701729,0.591562,0.004543,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e944237d7e.png,text,9,A form with a submit button:,0.47651,0.707534,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_0fa26f2b8e.png,text,9,form,0.264323,0.713465,0.150521,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_3b262082d4.png,text,9,<,0.191406,0.713465,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_543eadd1c0.png,text,9,action,0.27375,0.713465,0.122292,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_90882cf655.png,text,9,"=""/action_page.php""",0.290208,0.713465,0.089375,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_5ef0850ad0.png,text,9,>,0.33724,0.713465,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_0476972c95.png,text,9,label,0.243177,0.716305,0.089375,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_540dcb2413.png,text,9,<,0.200833,0.716305,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_487d66d20e.png,text,9,for,0.254922,0.716305,0.056458,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_807c0c19a1.png,text,9,"=""fname""",0.264323,0.716305,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d36470e3f7.png,text,9,>,0.285495,0.716305,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_42c92798c1.png,text,9,/label,0.358411,0.716305,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_b748f93d0b.png,text,9,<,0.341927,0.716305,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6bcfca8ac5.png,text,9,>,0.37487,0.716305,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_0efb5d94da.png,text,9,br,0.386641,0.716305,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_4fefb7ab42.png,text,9,<,0.379583,0.716305,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_7bb364f356.png,text,9,>,0.393672,0.716305,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_3c6541091b.png,text,9,input,0.330182,0.719144,0.263437,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_dfe8286a0e.png,text,9,<,0.200833,0.719144,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_c0f74567d2.png,text,9,type id name value,0.341953,0.719144,0.230469,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_763b37dd52.png,text,9,"=""text""",0.266667,0.719144,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_25e3fd63d1.png,text,9,"=""fname""",0.316068,0.719144,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2095e413e5.png,text,9,"=""fname""",0.377214,0.719144,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_f959785ceb.png,text,9,"=""John""",0.440729,0.719144,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_0fc341ad44.png,text,9,>,0.459531,0.719144,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_be54b5c2e8.png,text,9,br,0.471276,0.719144,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9848655cc6.png,text,9,<,0.464219,0.719144,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_c1b0e2cd1a.png,text,9,>,0.478333,0.719144,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_bc48228db6.png,text,9,label,0.243177,0.721984,0.089375,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2c6a64482b.png,text,9,<,0.200833,0.721984,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_f8ee6eafda.png,text,9,for,0.254922,0.721984,0.056458,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_00c32fcca1.png,text,9,"=""lname""",0.264323,0.721984,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6e79291535.png,text,9,>,0.285495,0.721984,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ab10ebc080.png,text,9,/label,0.353698,0.721984,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_f3bedcdaf7.png,text,9,<,0.33724,0.721984,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6359bcebed.png,text,9,>,0.370156,0.721984,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_4f353d4dc7.png,text,9,br,0.381901,0.721984,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_5db24de653.png,text,9,<,0.37487,0.721984,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d05acfa6d8.png,text,9,>,0.388958,0.721984,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_3365235e2e.png,text,9,input,0.327839,0.724823,0.258698,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a11fb77c19.png,text,9,<,0.200833,0.724823,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ea0283c486.png,text,9,type id name value,0.339609,0.724823,0.225781,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_cd8ae6f2ed.png,text,9,"=""text""",0.266667,0.724823,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_efd4e56bc2.png,text,9,"=""lname""",0.316068,0.724823,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a0cded8222.png,text,9,"=""lname""",0.377214,0.724823,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_67edf62f2d.png,text,9,"=""Doe""",0.438385,0.724823,0.028229,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_44582fe8ec.png,text,9,>,0.454844,0.724823,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_bdf8bb5a36.png,text,9,br,0.466589,0.724823,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e4f7a0779f.png,text,9,<,0.459531,0.724823,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d5c99c094d.png,text,9,>,0.473646,0.724823,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e286874b53.png,text,9,br,0.485391,0.724823,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_690b714816.png,text,9,<,0.478333,0.724823,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_cefbcfb40d.png,text,9,>,0.492448,0.724823,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_1e7822638c.png,text,9,input,0.283151,0.727663,0.169323,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9531f90862.png,text,9,<,0.200833,0.727663,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6384a07f81.png,text,9,type value,0.294922,0.727663,0.136406,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_47353a959a.png,text,9,"=""submit""",0.27138,0.727663,0.042344,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_51a1a7f091.png,text,9,"=""Submit""",0.341953,0.727663,0.042344,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_7521c5a09a.png,text,9,>,0.365469,0.727663,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_cfe61075ab.png,text,9,/form,0.205521,0.730502,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_0290ac1f4e.png,text,9,<,0.191406,0.730502,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_7f7967b457.png,text,9,>,0.219635,0.730502,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_b4ce678415.png,link,1,Try it Yourself »,0.218958,0.737349,0.076458,0.004732,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2f6a805701.png,text,9,This is how the HTML code above will be displayed in a browser:,0.47651,0.747287,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
form_772b3e52d8.png,form,13,First name: Last name:,0.47651,0.761446,0.591562,0.020444,https://www.w3schools.com/html/html_forms.asp,1920,7924
input_text_a885529047.png,input_text,2,John,0.226042,0.756146,0.090625,0.003786,https://www.w3schools.com/html/html_forms.asp,1920,7924
input_text_0ccce611f5.png,input_text,2,Doe,0.226042,0.762961,0.090625,0.003786,https://www.w3schools.com/html/html_forms.asp,1920,7924
button_d6697abd6b.png,button,0,Submit,0.197865,0.769775,0.034271,0.003786,https://www.w3schools.com/html/html_forms.asp,1920,7924
heading_e92909a816.png,heading,8,The Name Attribute for <input>,0.47651,0.779871,0.591562,0.006058,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_91d4f58052.png,text,9,Notice that each input field must have a attribute to be submitted.,0.47651,0.786825,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2e84131a07.png,text,9,name,0.341068,0.786762,0.024219,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9642272813.png,text,9,"If the attribute is omitted, the value of the input field will not be sent at all.",0.47651,0.792277,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ef6f9652b2.png,text,9,name,0.213698,0.792214,0.024219,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
heading_e0f44f3a0f.png,heading,8,Example,0.47651,0.801363,0.591562,0.004543,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e130b4ecc9.png,text,9,"This example will not submit the value of the ""First name"" input field:",0.47651,0.807168,0.591562,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_7cac4e6d5f.png,text,9,form,0.264323,0.813099,0.150521,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2bbfa4446f.png,text,9,<,0.191406,0.813099,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_4eade4822e.png,text,9,action,0.27375,0.813099,0.122292,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a633a4649e.png,text,9,"=""/action_page.php""",0.290208,0.813099,0.089375,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_7c535099cc.png,text,9,>,0.33724,0.813099,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6638a7ed0e.png,text,9,label,0.243177,0.815939,0.089375,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_77d399f8f8.png,text,9,<,0.200833,0.815939,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_bcfb1a9e1f.png,text,9,for,0.254922,0.815939,0.056458,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_fb3b1f3eb1.png,text,9,"=""fname""",0.264323,0.815939,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2394f827fa.png,text,9,>,0.285495,0.815939,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_11cb15e135.png,text,9,/label,0.358411,0.815939,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9af4de2921.png,text,9,<,0.341927,0.815939,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_48784d98e7.png,text,9,>,0.37487,0.815939,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_c405bf2f1c.png,text,9,br,0.386641,0.815939,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2789a34fb0.png,text,9,<,0.379583,0.815939,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_42996250c4.png,text,9,>,0.393672,0.815939,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ef76513910.png,text,9,input,0.299609,0.818778,0.20224,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_05ebaa5a34.png,text,9,<,0.200833,0.818778,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_1a1bb94158.png,text,9,type id value,0.31138,0.818778,0.169323,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_b330173420.png,text,9,"=""text""",0.266667,0.818778,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_20ede44eb5.png,text,9,"=""fname""",0.316068,0.818778,0.037656,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a9873c9a99.png,text,9,"=""John""",0.379583,0.818778,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_d621feca63.png,text,9,>,0.398385,0.818778,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_6ec979a5f8.png,text,9,br,0.41013,0.818778,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_dee9f6528e.png,text,9,<,0.403073,0.818778,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_2f4ba8575b.png,text,9,>,0.417187,0.818778,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_cc179ca28e.png,text,9,br,0.428958,0.818778,0.018802,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a081033b0c.png,text,9,<,0.421901,0.818778,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_849b48c8a2.png,text,9,>,0.436016,0.818778,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_42ab9529e6.png,text,9,input,0.283151,0.821618,0.169323,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9e8242ef49.png,text,9,<,0.200833,0.821618,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9ca7e43a8d.png,text,9,type value,0.294922,0.821618,0.136406,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_cca69ea8ab.png,text,9,"=""submit""",0.27138,0.821618,0.042344,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_e52b213f71.png,text,9,"=""Submit""",0.341953,0.821618,0.042344,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_8879cf4f0e.png,text,9,>,0.365469,0.821618,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_8b789ce6c7.png,text,9,/form,0.205521,0.824457,0.032917,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_818f28c02b.png,text,9,<,0.191406,0.824457,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_7f6c512826.png,text,9,>,0.219635,0.824457,0.004687,0.002272,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_a41885b8eb.png,link,1,Try it Yourself »,0.218958,0.831304,0.076458,0.004732,https://www.w3schools.com/html/html_forms.asp,1920,7924
heading_6c4e8c7106.png,heading,8,Video: HTML Forms,0.47651,0.846416,0.375,0.006058,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_48221531d7.png,link,1,,0.47651,0.874987,0.574896,0.051085,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_1d34d5f6de.png,image,7,,0.47651,0.872766,0.1125,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_d3d170dd08.png,image,7,Tutorial on YouTube,0.47651,0.872937,0.1125,0.006108,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_771a1ff47f.png,image,7,,0.47651,0.874823,0.375,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_3c6142c6b8.png,image,7,Tutorial on YouTube,0.47651,0.874987,0.375,0.051085,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_e168b0fefa.png,link,1,❮ Previous,0.212031,0.909553,0.062604,0.005679,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_fb0294302a.png,link,1,Next ❯,0.749323,0.909553,0.045937,0.005679,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_68befc452a.png,link,1,Sign in to track progress,0.47651,0.909553,0.115781,0.005679,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_060e2c56f4.png,link,1,,0.872604,0.032307,0.157917,0.03786,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_ef293bef3d.png,image,7,,0.872604,0.032307,0.157917,0.03786,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_da8a8ed8e0.png,image,7,Get Certified Offer,0.872604,0.032307,0.15625,0.03786,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_2b53c917fc.png,link,1,,0.834245,0.055717,0.014635,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_778faa6002.png,text,9,,0.834245,0.055338,0.014635,0.003155,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_a21c4faef3.png,link,1,,0.850495,0.055717,0.013229,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ecca7c6e47.png,text,9,,0.850495,0.055338,0.013229,0.003155,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_d74196b011.png,link,1,,0.867578,0.055717,0.016302,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a666667b84.png,text,9,,0.867578,0.055338,0.016302,0.003155,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_5891c8482b.png,link,1,,0.884661,0.055717,0.013229,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_caf3ce4b18.png,text,9,,0.884661,0.055338,0.013229,0.003155,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_fd5c653790.png,link,1,,0.900234,0.055717,0.013229,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_ed78482c4e.png,text,9,,0.900234,0.055338,0.013229,0.003155,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_36a7abc0f2.png,link,1,,0.913724,0.055717,0.009115,0.002145,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_9e9c95f644.png,text,9,,0.913724,0.055528,0.009115,0.002524,https://www.w3schools.com/html/html_forms.asp,1920,7924
text_a0f759a1fb.png,text,9,,0.872604,0.060071,0.157917,0.003029,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_ca95fe10ac.png,link,1,REMOVE ADS,0.872604,0.060071,0.04875,0.002019,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_44123b2946.png,image,7,,0.872604,0.074489,0.157917,0.024546,https://www.w3schools.com/html/html_forms.asp,1920,7924
image_1b9d8d888d.png,image,7,,0.872604,0.125883,0.083333,0.075719,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_642ea868e4.png,link,1,,0.184635,0.939715,0.025521,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_99e0f7d19a.png,link,1,PLUS,0.242604,0.938074,0.0175,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_02a0da65cd.png,link,1,SPACES,0.326693,0.938074,0.025677,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
link_9de9317a1a.png,link,1,GET CERTIFIED,0.426979,0.938074,0.049896,0.002398,https://www.w3schools.com/html/html_forms.asp,1920,7924
